n,teffect_true,teffect_slack_claimed,teffect_slack_claimed_round,true_teffect_lb,true_teffect_ub,slack_claimed_teffect_lb,slack_claimed_teffect_ub,slack_claimed_round_teffect_lb,slack_claimed_round_teffect_ub
6,0,0,0.05,-0.03877942643856187,0.04677942643856188,0.04405248739876272,0.1686774126969254,0.02081413817479106,0.0347713048875196
7,0,0,0.01,-0.05674741690447442,0.028747416904474507,0.016217015902527356,0.06567434149554048,-0.00795652157403455,0.003860656815356913
7,0,0,0.02,-0.03813580698710191,0.04813580698710192,0.04421757971243408,0.08550485481378163,9.210181775545683e-4,0.013536519964226897
7,0,0,0.03,-0.047270929983771914,0.03927092998377191,0.030196531860222066,0.12163130436081174,0.007785282805890694,0.02738000962369115
7,0,0,0.04,-0.03707226019976915,0.04907226019976916,0.053066670823614145,0.13320516394633625,0.0022986426705674644,0.02503021115028113
7,0,0,0.05,-0.05820558429127135,0.028205584291271325,0.058553324258238885,0.1588451600927759,0.005381164852270203,0.031061605546183795
8,0,0,0.01,-0.06572574134861417,0.019725741348614233,-0.004309741621705027,0.04596916896470575,-8.491438141562417e-4,0.008051219899400164
8,0,0,0.02,-0.05156394655886823,0.033563946558868324,0.03873992954134404,0.08932062990175971,0.004274776074523441,0.017221006726100694
8,0,0,0.03,-0.05610735280387731,0.030107352803877288,0.020935845382219605,0.1280381929083189,0.01012850869352726,0.03320395948890696
8,0,0,0.04,-0.027381101654310222,0.05738110165431025,0.04493587236156344,0.14645325047360078,0.012454638777255474,0.02970089579493173
8,0,0,0.05,-0.014871271668968851,0.07087127166896878,0.054646002273784286,0.1497466169624565,0.01040983037638371,0.026397397130060292
9,0,0,0.01,-0.0602285145442418,0.02622851454424177,0.01757317547903809,0.08238423631831035,-0.00897160821768727,0.014332398253145757
9,0,0,0.02,-0.0311704823379678,0.05517048233796782,0.00891694541337551,0.09671834540170192,-0.0024448177501809887,0.02288078748368921
9,0,0,0.03,-0.025787011310221992,0.05978701131022191,0.04390081002789059,0.10621049916297276,0.004715432392425525,0.012980941869712475
9,0,0,0.04,-0.07810844755107807,0.008108447551078007,0.047648645332184186,0.15719470118924145,0.018434318871455465,0.029370656211232377
9,0,0,0.05,-0.0491480673682326,0.03714806736823259,0.06549542853560883,0.17842425939983628,0.01893613084211424,0.03250369116247165
10,0,0,0.01,-0.02544028565996579,0.05944028565996571,-0.015374891948774427,0.033063569622964584,5.201112243992841e-4,0.010988116522146521
10,0,0,0.02,-0.06152807100629159,0.023528071006291666,0.007935084606273637,0.09858758042226858,-1.9719273377900338e-4,0.027158892146785615
10,0,0,0.03,-0.019085406240850727,0.06708540624085077,0.037286426759456336,0.1160010901747767,0.006884019949504817,0.021970364411825885
10,0,0,0.04,-0.03359314192896637,0.051593141928966274,0.04568526028563698,0.13948578635991477,0.006548568024564145,0.025768091565206375
10,0,0,0.05,-0.04496914041551952,0.040969140415519516,0.0819237770722688,0.15616022331669854,0.0030246275691628507,0.02143898269589203
11,0,0,0.01,-0.024854754401395604,0.060854754401395525,0.0025276984196968416,0.046231329766559484,-0.009816730462700726,0.012291885349923424
11,0,0,0.02,-0.020569260533630382,0.06456926053363031,0.01903888311346677,0.07755970926223286,-6.919740629359999e-4,0.018458281683241068
11,0,0,0.03,-0.015080659533092934,0.07108065953309298,0.03516954640837751,0.12087110718970558,0.008658939898676169,0.023087275859689328
11,0,0,0.04,-0.05567747163933246,0.02967747163933255,0.04738555558453272,0.13607412183088477,0.011096021416475949,0.0254493590079198
11,0,0,0.05,-0.04356579497497054,0.04156579497497054,0.09258075089138701,0.17247760680052754,0.004471561797301285,0.02256951712290805
12,0,0,0.01,-0.053845804825945295,0.031845804825945276,-0.019453544866556028,0.06591089754115362,-8.476366922563882e-4,0.021987181061638404
12,0,0,0.02,-0.025731264852025988,0.05973126485202591,0.024400656519754663,0.0924615453360913,0.0038012800890006564,0.01722728444296749
12,0,0,0.03,-0.05871796117442405,0.026717961174424133,0.0361247801588568,0.11092115139402155,0.009248394613436923,0.022006811510034547
12,0,0,0.04,-0.04368134264618048,0.04168134264618048,0.024461481586334217,0.14613898672209483,0.0040580599730038296,0.03643361677564985
12,0,0,0.05,-0.03968115832067315,0.045681158320673154,0.06903172930859017,0.15475702570927263,0.00815563200004931,0.02609150856288183
13,0,0,0.01,-0.048579609282539786,0.036579609282539886,0.011743549962795197,0.06867612657758698,-0.010384583188104358,-0.0015404627372547263
13,0,0,0.02,-0.016927290084806125,0.06892729008480605,0.04812511109265877,0.10441556622399109,-0.006774579912326014,0.013683770107484812
13,0,0,0.03,-0.027647597492911388,0.057647597492911304,0.03932676833486628,0.11373375614516282,0.006422417835221348,0.021857077259869545
13,0,0,0.04,-0.028325557251550053,0.05832555725155008,0.03964618475856006,0.16075321205340481,0.013555770637709375,0.03399472007882736
13,0,0,0.05,-0.04699512704859635,0.03899512704859634,0.05543542415408356,0.1812138954475137,0.0034140534741669056,0.03424902309235222
14,0,0,0.01,-0.05654661365852449,0.028546613658524574,-0.0157320431604985,0.05757648258651507,0.003089168488298373,0.016216661866854016
14,0,0,0.02,-0.020958155310983648,0.06495815531098369,0.021263098484418985,0.08950610285784241,-0.0076261461005284956,0.018333443371450518
14,0,0,0.03,-0.048968408164671476,0.036968408164671465,0.014543335245323447,0.11996379446351602,0.004870102185662755,0.031795752774864766
14,0,0,0.04,-0.08515621028596732,-8.4378971403265e-4,0.05327808041229319,0.13934073614086195,0.007733778988054137,0.02418815728760513
14,0,0,0.05,-0.05483161927006307,0.030831619270063046,0.06614400702184983,0.18159446817990796,0.012259769182300217,0.030803362459762198
15,0,0,0.01,-0.044667008905068625,0.04066700890506862,0.01811221596449859,0.07434848183836416,-0.006980977681149829,0.011376608916117225
15,0,0,0.02,-0.0846832319356351,6.832319356351382e-4,0.031645720461362645,0.09796353487223643,0.001113163296421452,0.019432705234769435
15,0,0,0.03,-0.06109456070405727,0.023094560704057236,0.04517450297553444,0.14222943133700708,2.534557042968427e-4,0.02788060405196776
15,0,0,0.04,-0.022714646103205387,0.06271464610320532,0.054815627481961456,0.1299651227545149,0.012893007342277427,0.022388842612628496
15,0,0,0.05,-0.02666120026215836,0.05866120026215828,0.06352549728093396,0.1462967737130281,0.012419641745831362,0.018641792506655833
16,0,0,0.01,-0.048491099719167055,0.036491099719167044,-0.018542507998736933,0.04131902322598869,-0.0036175467513461113,0.017207134577977214
16,0,0,0.02,-0.03805970372151222,0.04805970372151223,0.04085423883172744,0.08139479727331002,-0.0037170368666581475,0.008834403214815724
16,0,0,0.03,-0.05573402632959315,0.02973402632959324,0.05859934720761278,0.1263117878989153,0.004569206009525763,0.020533076235685552
16,0,0,0.04,-0.030547815639574115,0.054547815639574025,0.0636033803583092,0.13553111648526686,0.009956783704522226,0.020756770447447736
16,0,0,0.05,-0.051650917900649455,0.03365091790064955,0.04198424301357344,0.149265693708163,0.011487053981779004,0.031786175122336176
17,0,0,0.01,-0.05778848215624583,0.027788482156245915,-0.012472652219780835,0.04353876355947232,0.0019058784195512476,0.014987669864637444
17,0,0,0.02,-0.03516628960943691,0.04916628960943692,0.028350161868462218,0.07616746068872968,0.0072042858635829946,0.01205539858330125
17,0,0,0.03,-0.008753213553059712,0.07675321355305967,0.05133316456199024,0.13040715940936767,0.007818378410851888,0.022961591116841203
17,0,0,0.04,-0.034109359818671,0.052109359818671014,0.06556239864100682,0.14941385746142682,0.004895410428977306,0.026625131619012678
17,0,0,0.05,-0.04075183347163075,0.04475183347163075,0.07718560268635463,0.15605793039356403,0.0027296980530831915,0.02565715675012801
18,0,0,0.01,-0.0399292599098144,0.045929259909814404,0.006281862302228533,0.04822209989168992,0.0022929495500546566,0.009935620746559735
18,0,0,0.02,-0.015885994072697335,0.06988599407269727,0.016454790342407585,0.08439290154947293,0.00299303871666743,0.02008440263076803
18,0,0,0.03,-0.014413718979044948,0.07041371897904489,0.02113986042744321,0.10766605999324691,0.010101682765590411,0.024725121471716877
18,0,0,0.04,-0.040779702276202576,0.04477970227620258,0.05273980247061795,0.14915207166949818,0.005387370981565966,0.030423932898709007
18,0,0,0.05,-0.04883409864610243,0.03683409864610242,0.05510626922172259,0.15330953452108953,0.0028479162740215943,0.028250568907178267
19,0,0,0.01,-0.0697491191784014,0.01574911917840146,0.009977692304708703,0.05456865252385157,-0.007602073977533857,0.012197152833571173
19,0,0,0.02,-0.02721709647108911,0.05921709647108914,0.040316197647162294,0.08187898967386152,7.494014185409886e-4,0.011533227965829711
19,0,0,0.03,-0.04883409864610243,0.03683409864610242,0.02022034579173783,0.12582649364461956,0.005358450634154115,0.03025101308654683
19,0,0,0.04,-0.041902682377966766,0.04390268237796677,0.07476256663811032,0.15591524749643162,0.010771807412660577,0.020735965945359553
19,0,0,0.05,-0.015965707879244027,0.06996570787924397,0.044198134008259955,0.1675772764534185,0.014662723241923732,0.0379121106339759
20,0,0,0.01,-0.029952158061238222,0.055952158061238245,4.6390921730079734e-4,0.05195578566183265,-0.005507146864727255,0.008341043715267855
20,0,0,0.02,-0.04173789209124146,0.04373789209124146,0.025148750219061253,0.0679610507489195,-8.071901216329018e-4,0.011756196818124232
20,0,0,0.03,-0.04214888763817908,0.04214888763817908,0.054781786094872116,0.12062940634702443,0.00355952526722553,0.0174214771253422
20,0,0,0.04,-0.05550290264433487,0.029502902644334958,0.08004182002797687,0.16928865489903921,0.01035951913765514,0.026862537451564465
20,0,0,0.05,-0.09934135079280601,-0.014658649207193973,0.07657001938799493,0.16211150487657208,0.011833177598741033,0.024448946206628613
21,0,0,0.01,-0.020522411262846083,0.06652241126284612,-0.020231759187923904,0.03981131535417949,-0.012821196417104237,0.009701068844285406
21,0,0,0.02,-0.03909818317846073,0.047098183178460734,0.025238249545758228,0.0932407569968319,0.0034472400522440015,0.018726190669540177
21,0,0,0.03,-0.034134530608603275,0.05213453060860329,0.030401719933128832,0.11761295865448036,-0.0013116042067615914,0.023971723528335796
21,0,0,0.04,-0.05795087609512032,0.027950876095120293,0.021616233269469154,0.1308621116110398,0.011765427725916024,0.02965691099849055
21,0,0,0.05,-0.05205842503345091,0.03405842503345089,0.037608221495234455,0.16168940732622275,0.012685840123529005,0.032269295568017956
22,0,0,0.01,-0.06308942226775824,0.023089422267758196,-0.009622370675523783,0.025456093362647585,-0.0013407105639315865,0.007333030303991271
22,0,0,0.02,-0.0638110899004398,0.02181108990043986,-0.01805149384836733,0.08212254112280146,0.006513252527629484,0.031278591725879615
22,0,0,0.03,-0.0759836455023114,0.009983645502311449,0.03475668084533765,0.12437641519867934,0.011073840959240593,0.02573393918205969
22,0,0,0.04,-0.0591926122633301,0.02719261226333007,0.017957322392394587,0.13956425436648262,0.016862043143550286,0.03503553763686941
22,0,0,0.05,-0.06178535654655909,0.023785356546559167,0.05794392585516549,0.15366747686458593,0.015383718392383923,0.023546871392010907
23,0,0,0.01,-0.08080176339010184,0.004801763390101882,0.008480018916876567,0.08485130004735023,-0.002626804426895663,0.018388431838916544
23,0,0,0.02,-0.03486071972204767,0.050860719722047684,0.020900464659972535,0.10263811294312081,-9.789385628996491e-4,0.019651094055461418
23,0,0,0.03,-0.009391497446941864,0.07539149744694182,0.039598369391082716,0.12361260777248165,0.005962684018071732,0.021268636636188904
23,0,0,0.04,-0.019135761402821284,0.06713576140282132,0.07642736185970508,0.15313130255237886,0.006899467267053608,0.021645042394191356
23,0,0,0.05,-0.075740837193145,0.009740837193145065,0.02869738540133597,0.15832468862356835,0.0216328352214471,0.036063208715466935
24,0,0,0.01,-0.04066700890506862,0.044667008905068625,-0.013922776096110485,0.04337599287405312,-0.003801136334685681,0.014107142920981516
24,0,0,0.02,-0.03170695596531367,0.05370695596531358,0.033839764688728347,0.09364471386017256,0.0022747283489080936,0.016218776276719818
24,0,0,0.03,-0.041119184917237275,0.041119184917237275,0.04604190189395838,0.13114452091512674,0.006077366762739079,0.023180943897503463
24,0,0,0.04,-0.07258875469324813,0.012588754693248189,0.03940295907842523,0.11841113537578143,0.002131375792055943,0.022149410986019514
24,0,0,0.05,-0.047623424324645704,0.037623424324645806,0.06259276587307072,0.16993322103255462,0.013021346076684925,0.029787044103486253
25,0,0,0.01,-0.041723853984019794,0.041723853984019794,-0.006802609460019295,0.06047183200278455,0.0028197197763966727,0.01726326130864564
25,0,0,0.02,-0.07231936925161918,0.012319369251619236,0.008984311245438477,0.0688696372232715,-0.001232155037885303,0.01736288287537638
25,0,0,0.03,-0.06673867440420293,0.018738674404203,0.04682556833243621,0.12684294660019527,0.007732914561308449,0.022149130031123006
25,0,0,0.04,-0.0830365443099132,0.003036544309913236,0.025003250310999085,0.13550187271032882,0.012085416917207789,0.031455764828979674
25,0,0,0.05,-0.04411118429456872,0.04211118429456872,0.05353108407390107,0.17136422231726817,0.019012176106761466,0.02901057676799023
26,0,0,0.01,-0.03494130589591377,0.05094130589591379,0.006242497427663921,0.05386909566198238,-0.007654390146267562,0.010376524236623672
26,0,0,0.02,-0.036084721652579914,0.050084721652579926,0.02408858649194807,0.08027126322671466,-2.843772767829617e-4,0.019212135286873856
26,0,0,0.03,-0.02657452762952816,0.05857452762952808,0.026447670693091674,0.10664361380692325,6.641758692828466e-5,0.018685497574085073
26,0,0,0.04,-0.04042292128320601,0.04642292128320601,0.053777988947417796,0.1316104263577872,5.391063135472222e-4,0.023205366106834532
26,0,0,0.05,-0.02207577534218795,0.06407577534218799,0.08797843067656524,0.16236745543269476,0.012052392265287492,0.018531884427216847
27,0,0,0.01,-0.04488915802587422,0.040889158025874214,-0.019348516275298495,0.05427619987195997,-0.006781470749884841,0.021383642303377498
27,0,0,0.02,-0.03968115832067315,0.045681158320673154,0.034180969451115276,0.10781249876447511,-5.238651456413515e-4,0.018799315147622876
27,0,0,0.03,-0.0517078770146482,0.033707877014648294,0.04210641865261038,0.12034152628509903,0.00919881156130489,0.018800536872922057
27,0,0,0.04,-0.042034488124305325,0.04403448812430533,0.04614347602283534,0.14312378170255258,0.011375138410372854,0.026429941794171657
27,0,0,0.05,-0.04075183347163075,0.04475183347163075,0.05384158658852063,0.13414340651518186,0.005732581535613651,0.023694391444894578
28,0,0,0.01,-0.07606098237070041,0.010060982370700348,0.005837378860952647,0.06403875504509512,0.005041049204982561,0.012215855460419863
28,0,0,0.02,-0.0675513751487147,0.01755137514871477,0.01614882793419275,0.06796831716300575,-3.654922656652791e-4,0.015175336694036094
28,0,0,0.03,-0.07284153589270809,0.012841535892708145,0.038289529384599445,0.11908690492812207,-0.0011930242107543228,0.027823733757676022
28,0,0,0.04,-0.04169557932879573,0.04169557932879573,0.03778827375642815,0.12864338291246857,0.013245439469004078,0.02560943952812579
28,0,0,0.05,-0.03932462171875737,0.045324621718757375,0.07311094577479382,0.1661995461642195,0.002653116505110159,0.029927433178685243
29,0,0,0.01,-0.03592834372364779,0.0499283437236478,0.004615738655996602,0.05606063702222963,-0.004183854771826132,0.012665271021307645
29,0,0,0.02,-0.0311205334931714,0.05512053349317142,0.008178538327190246,0.09779035759826858,0.015254129216511116,0.021993160584139245
29,0,0,0.03,-0.0317351308694591,0.05373513086945901,0.03081971307409412,0.1036945266107939,0.007910323186995857,0.018836956946683525
29,0,0,0.04,-0.06927983499993591,0.017279834999935864,0.05229962400417609,0.13219254022994112,0.010200938274789295,0.024378607522120142
29,0,0,0.05,-0.04211118429456872,0.04411118429456872,0.03707825593384599,0.13175723514807947,0.01027777337973604,0.02843081835214071
30,0,0,0.01,-0.06575371957148766,0.019753719571487735,-0.016419846058653854,0.0422656997606056,-0.007587443558177199,0.01365643193399467
30,0,0,0.02,-0.0408620962137881,0.0448620962137881,0.01754204356406927,0.0959605284175656,-0.004370826088732402,0.014333779870692568
30,0,0,0.03,-0.06760957840285456,0.017609578402854632,0.04322804052067721,0.11023732940022082,0.006959068168632827,0.017452242196517788
30,0,0,0.04,-0.034233244634181155,0.05223324463418117,0.05349991964858559,0.12626474524910647,0.0071960446799608615,0.02256185711592066
30,0,0,0.05,-0.018929580570243215,0.06692958057024315,0.048733200532105454,0.16014206811180962,0.011758199969534346,0.03241118424751591
31,0,0,0.01,-0.048608701339331734,0.036608701339331834,-0.0047842890601937915,0.06358356132023052,-0.01347532721737708,0.014531788326108672
31,0,0,0.02,-0.008611747901618817,0.07661174790161876,0.02370661403041896,0.091754600718644,-0.002474703461551986,0.020085414115420534
31,0,0,0.03,-0.017609578402854632,0.06760957840285456,0.043001049740082786,0.12219707717456216,0.009546539249087447,0.023213202181512196
31,0,0,0.04,-0.06983184884809196,0.015831848848092023,0.040756462475358045,0.14819193227769858,0.011216184150165606,0.030673338256243222
31,0,0,0.05,-0.05003339145085332,0.03603339145085331,0.0677355592965823,0.16526315572909017,0.016816902148494142,0.02680692648053598
32,0,0,0.01,-0.011199622205205782,0.07519962220520585,0.016698086585727412,0.08510166624493441,-0.007820410765361505,0.01597888123832001
32,0,0,0.02,-0.05403174638702424,0.03203174638702422,0.01571742250439969,0.09003604410684518,6.71796954497244e-5,0.020662915523007037
32,0,0,0.03,-0.03699466967651419,0.0489946696765142,0.04716183289559305,0.11451280888270748,0.008810677663779853,0.016621613118482658
32,0,0,0.04,-0.05928704956122772,0.025287049561227688,0.04996295880517841,0.14032382377120245,0.003737910076053204,0.02552064358824794
32,0,0,0.05,-0.048888424376855366,0.036888424376855355,0.0760966773093498,0.16787891094357807,0.006300003778823844,0.02875506728520029
33,0,0,0.01,-0.022320655938933724,0.06432065593893377,0.0069700751474478136,0.06543156234086119,-0.003004279610340171,0.015719560209912053
33,0,0,0.02,-0.06905764866816094,0.01705764866816089,0.0056940593436869864,0.05915680673568782,0.0050607403356419355,0.012021299063901827
33,0,0,0.03,-0.05400578240829434,0.03200578240829432,0.031837052872935916,0.11745793334423746,0.012745995839255663,0.02276872701829491
33,0,0,0.04,-0.08801401216642721,-0.001985987833572761,0.03114517473219696,0.12181291849475132,0.010369990395809383,0.024950641869987564
33,0,0,0.05,-0.04069548719761236,0.04469548719761236,0.09052711613883674,0.16130118890338668,0.00640589588084373,0.02107345684775712
34,0,0,0.01,-0.044461925146438,0.040461925146437996,-0.010108576826755184,0.040198554947972524,0.0017275828449296246,0.01528972965406768
34,0,0,0.02,-0.0973768311970945,-0.012623168802905482,0.017443878963488608,0.07651908883197378,0.005623219496372462,0.017518938745258058
34,0,0,0.03,-0.04891528589481954,0.03691528589481953,0.03596276173714546,0.12948222904094397,0.012525403332951025,0.027420061788545926
34,0,0,0.04,-0.03833991050002892,0.046339910500028926,0.050839641263330564,0.12649331718529847,0.006276710990703593,0.01600683852072194
34,0,0,0.05,-4.808214967793531e-4,0.08448082149677932,0.06503305522323773,0.16373639243190408,0.009457498980449768,0.025156839348053708
35,0,0,0.01,-0.0036463061517414547,0.08164630615174141,0.03917407579590896,0.07741951692115892,-0.0034935222016909684,0.011563669363795197
35,0,0,0.02,-0.03611008961851583,0.05011008961851584,0.01249592659512963,0.08532512641466984,0.006903013698211563,0.02036479987791926
35,0,0,0.03,-0.05570585067926213,0.029705850679262215,0.05379000859673163,0.12565510954643241,0.002144066657726872,0.015582973003499995
35,0,0,0.04,-0.05024529879767039,0.034245298797670375,0.0536891775030454,0.14992254180874226,0.013983998782978745,0.028488797960254112
35,0,0,0.05,-0.03266479618420902,0.052664796184208926,0.04049009358037883,0.15237093204955254,0.012190082423335172,0.035109198503404736
36,0,0,0.01,-0.06983184884809196,0.015831848848092023,-0.02338783515411255,0.07376969081153838,0.00617618724755746,0.024899619615163786
36,0,0,0.02,-0.012948632560143426,0.07294863256014336,0.027862973975115713,0.0868495535893851,0.005161793278878517,0.01836639078327902
36,0,0,0.03,-0.07661174790161876,0.008611747901618817,0.0371762789126612,0.12855180664392232,0.004697645978714107,0.025289643067569548
36,0,0,0.04,-0.05880157959559392,0.026801579595594004,0.05362580751666757,0.15005307834566414,0.018351902602336448,0.025251086705264526
36,0,0,0.05,-0.06518742233531405,0.02118742233531401,0.07362544670244728,0.17823998843095354,0.0125052523116693,0.031292545157656115
37,0,0,0.01,-0.06609914129245953,0.02009914129245948,-9.299855839175614e-4,0.08230177133419424,-0.0057762493202182345,0.02302419466987301
37,0,0,0.02,-0.04179362970969137,0.04379362970969137,1.7443091321353577e-4,0.08534014110892511,0.0012180987050346113,0.025749160843460038
37,0,0,0.03,-0.062128148136043566,0.024128148136043533,0.046356360239480615,0.12271062220625112,0.005211232935972545,0.0185199716057118
37,0,0,0.04,-0.056911619808100986,0.02891161980810096,0.05414358286870079,0.14453687756535105,0.017034068488047546,0.02535261553488761
37,0,0,0.05,-0.019034259653028983,0.06703425965302903,0.026734215269862957,0.14417605849943904,0.01641931351791078,0.0332510214119544
38,0,0,0.01,-0.029898831820563063,0.055898831820563086,0.0072334103269284,0.06048891790824264,0.003640056652752845,0.014017252301258543
38,0,0,0.02,-0.036579609282539886,0.048579609282539786,0.042697961769463194,0.09805563299627779,0.0028187654870382847,0.016502062786984004
38,0,0,0.03,-0.03987553757084099,0.045875537570840993,0.049899831423613726,0.11210989509310293,0.005858601001678655,0.02060695333233751
38,0,0,0.04,-0.07481141146713902,0.01081141146713907,0.07121822407985681,0.18091768021973395,0.01331955282024344,0.029386072947522046
38,0,0,0.05,-0.06769534900045557,0.01769534900045564,0.0867317853426921,0.15367520630665513,0.010184570385425671,0.020434197989299206
39,0,0,0.01,-0.04109845692754258,0.045098456927542586,0.008657262763993673,0.06256612927365572,-0.0045545507481610835,0.00902014916374266
39,0,0,0.02,-0.05651710798891333,0.028517107988913416,0.027718325473119542,0.07732400118838238,0.008437404928317314,0.016035917464642446
39,0,0,0.03,-0.04935454339826425,0.035354543398264236,0.027265959058679692,0.10724785749500944,-0.0030491585764375224,0.02148345953849218
39,0,0,0.04,-0.012063904851462498,0.07406390485146255,0.05177825494661345,0.14060308830642684,0.010629459669782088,0.01995213300006741
39,0,0,0.05,-0.06257120112028644,0.02257120112028651,0.06199307529480596,0.18208102184049163,0.004736913067755245,0.03577050077398031
40,0,0,0.01,-0.05896337359419744,0.026963373594197412,0.00540037681207289,0.05463948162718903,-0.007702334310456032,0.00872219006371371
40,0,0,0.02,-0.06786140797357561,0.017861407973575674,0.016838056424246385,0.09585641734039069,0.007620729795798805,0.021645333179967363
40,0,0,0.03,-0.09373384223677343,-0.008266157763226548,0.014629150349451323,0.09114849337023123,0.005773476825844208,0.02044623528187718
40,0,0,0.04,-0.023840296443412373,0.061840296443412296,0.04709037924878285,0.14339637335657157,0.012084792206785093,0.027245328679429637
40,0,0,0.05,-0.056938283274025975,0.02893828327402595,0.07595250047587235,0.17061808642545137,0.006474998469619618,0.025081490876628844
41,0,0,0.01,-0.025116429222519686,0.06111642922251972,-0.005917122646005406,0.06768700850342266,0.005068716385441225,0.021055801206000098
41,0,0,0.02,-0.05778848215624583,0.027788482156245915,0.022959854446164045,0.10886393941804867,0.008876459332934373,0.024297541026188564
41,0,0,0.03,-0.0467515574498708,0.03875155744987079,0.04198632740467796,0.12923047925797987,0.003506906791335619,0.020674531140594143
41,0,0,0.04,-0.06429704907573161,0.022297049075731566,0.04992574870094796,0.1569746089237595,0.011169943673543363,0.03009541610678864
41,0,0,0.05,-0.052109359818671014,0.034109359818671,0.05096717091232935,0.15087358395880668,0.005500604526175382,0.02879228378901378
42,0,0,0.01,-0.0715275151455309,0.015527515145530857,0.011675957274719623,0.07500668182444055,-0.008680054074462923,0.009538524440937205
42,0,0,0.02,-9.551339029976527e-4,0.08495513390299761,0.021084641872222323,0.1024617181515535,0.010027165329451387,0.018816638465310755
42,0,0,0.03,-0.04691574413311381,0.0389157441331138,0.03543083956896245,0.11787493137486152,0.004418555226514511,0.02558720846331025
42,0,0,0.04,-0.06569756010000088,0.019697560100000948,0.06976736197488337,0.16673225029095867,0.007200319924452858,0.03072232057364615
42,0,0,0.05,-0.048376714858563374,0.038376714858563366,0.03984823183702051,0.14222962206949633,0.018311347677330437,0.025130883935101194
43,0,0,0.01,-0.07247109650944043,0.01247109650944049,9.216489782266982e-4,0.05769432127736573,0.002921112461298128,0.015347109462463041
43,0,0,0.02,-0.02397412853448,0.06197412853448003,0.0021475497929515433,0.07679435038094543,0.002896022103498648,0.01801030758789533
43,0,0,0.03,-0.055069794859741866,0.031069794859741845,0.032062450662121315,0.09083563213901011,0.0010584725363732162,0.015897052995890053
43,0,0,0.04,-0.027257265152043554,0.05725726515204358,0.05498286076208707,0.12754417977631144,0.006603949214095755,0.023530622254337497
43,0,0,0.05,-0.07735788733378446,0.0073578873337845005,0.03143674864753836,0.16809631020002924,0.018798097537698157,0.04035284920773068
44,0,0,0.01,-0.048085269324087465,0.038085269324087456,-0.0012855895833577546,0.059961558914986855,0.0024420793714585998,0.015370157465850812
44,0,0,0.02,-0.04902073193992861,0.0370207319399286,-0.006770604930126357,0.08772117785567382,0.0036079236580692804,0.027870849350345867
44,0,0,0.03,-0.04408581698846805,0.04208581698846805,0.02274901968849867,0.10721929428262088,0.004903300227492543,0.022189372072221485
44,0,0,0.04,-0.062000295006993555,0.02400029500699352,0.060468585690734517,0.12238921034114952,0.005365630745435301,0.0169487957243004
44,0,0,0.05,-0.023867464099160303,0.061867464099160226,0.05785256931865358,0.16002553508256379,0.016375098658390187,0.026670042747939708
45,0,0,0.01,-0.04027806996358816,0.044278069963588164,-0.009789483482618565,0.047064381357842855,-0.01067587026198548,0.011310666175696512
45,0,0,0.02,-0.04165276245724253,0.04365276245724253,0.02243160862539262,0.10617751207323575,0.006037079019880478,0.022294999927737764
45,0,0,0.03,-0.03395417250027971,0.05195417250027973,0.0303885219340189,0.1366596833437751,0.011349351728460435,0.026086963700219245
45,0,0,0.04,-0.11139650877130616,-0.02660349122869384,0.06420947866094603,0.14195683661828484,0.002890548997317624,0.02292367240087341
45,0,0,0.05,-0.058365085166493,0.02636508516649297,0.049556848094404554,0.1701439423888143,0.01464839902057123,0.03755220240246075
46,0,0,0.01,-0.08575114341380934,-2.4885658619062945e-4,0.011435612062640595,0.06255893296144784,0.0017425802529273246,0.012505827896466537
46,0,0,0.02,-0.04173789209124146,0.04373789209124146,0.035067237718251154,0.07848270757954423,-0.0016751608619006353,0.012412864518206938
46,0,0,0.03,-0.05597852124927505,0.029978521249275025,0.026822498708653233,0.12173939897005563,0.007641160681750962,0.023911081458730825
46,0,0,0.04,-0.06152807100629159,0.023528071006291666,0.05806621220295092,0.14629739187375435,0.011431609524927083,0.02666580028512805
46,0,0,0.05,-0.028691064661381264,0.05669106466138118,0.03817689180463874,0.16056978231187946,0.010823583750994693,0.03433728936710886
47,0,0,0.01,-0.03759443492067322,0.04759443492067312,0.001414972120880889,0.07434816714741742,0.0035648882802940566,0.011493428812717435
47,0,0,0.02,-0.04130932727903452,0.04130932727903452,0.004668753414682834,0.08181027769057028,0.004954329742476208,0.016984988871188607
47,0,0,0.03,-0.0702599186981604,0.01425991869816045,0.03371158286533789,0.10424069596339215,0.0060300371772737844,0.022400241354060026
47,0,0,0.04,-0.04469548719761236,0.04069548719761236,0.035385639494952194,0.11810722244998864,0.010213997295280096,0.02536570965533469
47,0,0,0.05,-0.033707877014648294,0.0517078770146482,0.05729063979525182,0.15752731331382525,0.0114046617454307,0.029551129363906442
48,0,0,0.01,-0.06966456568569471,0.01566456568569477,-0.016166636287205154,0.049868406180429405,0.0017851849568772792,0.02086552778592468
48,0,0,0.02,-0.08667926893722311,-0.0013207310627768587,-0.0017467701654762802,0.08226315046497491,0.008543063536788947,0.020215785647115424
48,0,0,0.03,-0.06318933448833512,0.023189334488335087,0.05088182482434159,0.09918352797894939,0.0044963259137337395,0.012330443386642215
48,0,0,0.04,-0.08010516322408456,0.006105163224084498,0.01851937507709324,0.1420174674925369,0.012312382685172858,0.032598962944401684
48,0,0,0.05,-0.062237474556854654,0.022237474556854618,0.0531652059183252,0.17411809276120055,0.017302109720331017,0.03373947992009288
